"Fixed Acidity","pH","Alcohol","Quality","Type"
7,3.38,12.2,7,"White"
7.5,3.23,10,6,"White"
6.9,3.29,10.6,7,"White"
6.5,3.24,9.5,6,"White"
6.3,3.34,12.8,8,"White"
7,3.38,12.2,7,"White"
7.3,3.34,12.6,7,"White"
6.6,3.45,9.4,5,"White"
6,3.21,9,5,"White"
6.9,3.23,9.1,5,"White"
7.5,3.06,9.4,6,"White"
7,3.33,12.2,7,"White"
5.6,3.21,10,5,"White"
6.8,2.93,9.2,5,"White"
9.4,3.11,9.3,5,"White"
8.1,3.14,9.8,6,"White"
6.8,2.93,9.2,5,"White"
7,3.34,12,7,"White"
9.4,3.11,9.3,5,"White"
6.8,3.33,12.6,7,"White"
7,3.31,12.2,6,"White"
7.7,3.4,11,6,"White"
7.4,3.25,12,7,"White"
7.5,3.16,8.8,5,"White"
7.5,3.17,8.9,4,"White"
6.6,3.59,12.7,7,"White"
8,3.1,11.8,6,"White"
4.6,3.79,10.2,5,"White"
6.1,3.24,9.9,6,"White"
7.6,3.35,11.1,6,"White"
6.9,3.22,9.4,5,"White"
7,3.13,9.7,6,"White"
6.9,3.11,9.7,5,"White"
7,3.13,9.7,6,"White"
6.9,3.11,9.7,5,"White"
7.6,3.19,9.8,5,"White"
7.5,3.25,9.3,6,"White"
7.5,2.95,10.5,5,"White"
6.3,3.47,9.3,6,"White"
6.8,3.45,12.6,8,"White"
7.5,3.44,8.9,5,"White"
8.3,3.18,10.3,5,"White"
6.8,3.29,10.6,5,"White"
6.5,3.15,9,4,"White"
7.2,3.48,9.7,5,"White"
7,3.22,9.5,6,"White"
7.7,3.49,10.3,6,"White"
7.2,3.48,9.7,5,"White"
7.7,3.21,12.3,8,"White"
6.7,3.4,10.5,5,"White"
7,3.22,9.5,6,"White"
8.1,3.11,10,6,"White"
7.7,3.08,8.8,4,"White"
7.5,3,10.9,6,"White"
8.3,2.95,12.2,6,"White"
7.9,3.06,9.5,5,"White"
7.9,3.47,10,5,"White"
7.9,3.11,9.6,6,"White"
6.1,3.13,8.7,6,"White"
7,3.39,10.7,7,"White"
6.5,3.43,11.1,6,"White"
7.6,3.25,12.5,7,"White"
7.1,3.3,10.4,6,"White"
8.9,3.2,11.5,5,"White"
7.4,3.05,9.4,5,"White"
6,3.03,9.3,5,"White"
8.1,3.17,10.1,6,"White"
8.2,3.28,9.7,5,"White"
6.5,3.49,10.5,6,"White"
6.7,3.42,9.7,5,"White"
6.6,3.59,9.2,5,"White"
7.6,3.19,9.8,5,"White"
7.4,3.12,9,5,"White"
7.2,3.15,9.1,6,"White"
7.4,3.25,10.4,6,"White"
6.1,3.68,10.7,6,"White"
6.3,3.59,10.5,7,"White"
6.2,3.21,9.2,5,"White"
6,3.28,11.5,4,"White"
7.6,3.05,10.4,3,"White"
7.2,3.3,12,6,"White"
7,3.38,12.2,6,"White"
7.2,3.3,12,6,"White"
7,3.29,9.8,6,"White"
9.4,3.1,9.3,5,"White"
6.4,3.49,9.6,4,"White"
6.4,3.49,9.5,4,"White"
7,3.5,10.2,6,"White"
6.9,3.24,10.4,8,"White"
6.7,3.28,11,6,"White"
6.9,3.24,10.4,8,"White"
7.6,3.05,8.7,5,"White"
6.9,3.29,9.9,4,"White"
6.9,3.29,9.9,4,"White"
7.6,3.06,11.3,4,"White"
6.8,3.38,12,8,"White"
7,3.43,10.7,8,"White"
6.5,3.13,10.1,6,"White"
6.4,3.25,9.6,7,"White"
6.4,3.25,9.6,6,"White"
6.3,3.29,8.7,5,"White"
7,3.54,10.3,5,"White"
8.4,2.98,9.1,5,"White"
6.5,3.17,11.8,6,"White"
8,3.15,11.9,6,"White"
6.1,3.66,10.3,6,"White"
9.2,3.09,10,4,"White"
9.2,3.1,10.2,4,"White"
8,3.12,10,6,"White"
8.8,2.96,12.7,6,"White"
9.8,3.04,9.6,5,"White"
6.6,3.16,9.5,5,"White"
7.9,3.17,12.7,6,"White"
7.6,3.34,11,6,"White"
7.5,3.1,9.1,5,"White"
7.1,3.35,10.2,4,"White"
7,3.38,10.1,6,"White"
8,3.05,9.2,6,"White"
6.3,3.47,9.4,4,"White"
7.1,3.35,10.2,4,"White"
6.2,3.53,9.2,4,"White"
8.2,2.98,10,5,"White"
7,3.38,10.1,6,"White"
7.3,3.15,9,5,"White"
6.3,3.16,9.5,5,"White"
6.1,3.39,9.1,5,"White"
8.1,3.05,13.3,7,"White"
6.8,3.26,9.5,5,"White"
6.2,3.56,9.2,5,"White"
7.2,3.36,10.1,6,"White"
6.2,3.56,9.2,5,"White"
7.2,3.36,10.1,6,"White"
7.3,3.27,11.2,6,"White"
8.1,3.14,9.8,6,"White"
7.3,3.27,11.2,6,"White"
8.1,3.14,9.8,6,"White"
6.4,3.22,9.4,5,"White"
6.3,3.23,9,5,"White"
6.4,3.21,9.4,5,"White"
7.4,3.11,8.9,6,"White"
8.3,3.02,9.1,6,"White"
6.4,3.17,9.8,4,"White"
6.9,3.17,9.4,5,"White"
8,3.13,10,6,"White"
6.9,3.17,9.4,5,"White"
7.3,3.48,9.9,6,"White"
6.8,3.14,10,5,"White"
7.2,3.17,11.5,6,"White"
7.6,3,9.2,5,"White"
6.6,3.15,10,5,"White"
7.6,3,9.2,5,"White"
6.6,3.15,10,5,"White"
6.6,3.15,10,5,"White"
6.5,3.43,9.8,6,"White"
6.6,3.36,10.5,6,"White"
6.7,3.45,10.6,6,"White"
6.6,3.28,9.4,5,"White"
6.6,3.28,9.4,5,"White"
7.3,3.38,11,7,"White"
6.3,3.53,10.8,6,"White"
7.1,3.3,9,5,"White"
7.8,3.07,9.6,6,"White"
8.1,3.19,10.6,6,"White"
8.1,3.19,10.6,6,"White"
7.8,3.07,9.6,6,"White"
6.6,3.08,9.2,5,"White"
6.6,3.08,9.2,5,"White"
8.2,2.89,9.5,5,"White"
8.3,2.89,9.5,5,"White"
7,3.47,10.3,7,"White"
6,3.08,8.8,5,"White"
7.5,2.98,8.7,5,"White"
7.5,2.98,8.7,5,"White"
7,3.2,10.2,6,"White"
5.2,3.25,10.1,6,"White"
6.8,3.21,9.5,5,"White"
7.6,3.1,9.5,5,"White"
5.6,3.54,11.6,7,"White"
8.8,3.13,10.7,6,"White"
6,3.11,10.1,6,"White"
6.1,3.32,11.1,7,"White"
7.4,3.22,9.8,5,"White"
6.8,3.08,9,6,"White"
6.1,3.32,11.1,7,"White"
6.3,3.19,9.5,6,"White"
6.6,3.37,9.4,6,"White"
6.8,3.24,10.2,5,"White"
6.4,3.1,9.8,6,"White"
6.2,3.19,9.5,6,"White"
6.3,3.19,9.5,6,"White"
6.4,3.17,9,5,"White"
8,3.1,10.1,6,"White"
6.7,3.02,8.8,5,"White"
7.9,2.97,11.9,6,"White"
7.9,2.97,11.9,6,"White"
6.1,3.19,9.3,6,"White"
7.7,3.33,10,6,"White"
6,3.21,9.5,5,"White"
6.1,3.19,9.3,6,"White"
7.6,3.16,9.7,4,"White"
7.6,3.16,9.7,4,"White"
6.3,3.19,10.2,5,"White"
8.6,3.11,10.8,5,"White"
6.8,3.27,8.8,5,"White"
6.8,3.27,8.8,5,"White"
6.9,3.32,11.4,6,"White"
6.8,3.27,8.8,5,"White"
6.4,3.14,9.8,5,"White"
8.6,3.17,9.4,4,"White"
8.6,3.17,9.4,4,"White"
8.5,3.21,9.4,6,"White"
7.4,3.2,9.4,6,"White"
6.6,3.22,9.7,6,"White"
7.1,3.35,12.3,7,"White"
6.6,3.33,9.8,6,"White"
8,3.12,9,5,"White"
6.2,3.26,9.2,6,"White"
6.2,3.19,9.4,6,"White"
5.6,3.28,9.9,6,"White"
6.9,3.07,9.8,5,"White"
6.9,3.36,12.3,7,"White"
7.1,3.02,11.9,7,"White"
7.1,3.27,10.2,6,"White"
7.3,3.14,9.5,6,"White"
7.1,3.02,11.9,7,"White"
6.3,3.24,9.2,5,"White"
7.5,3.18,9.7,5,"White"
6.5,3.36,11.5,7,"White"
7.3,3.17,10.4,8,"White"
8.2,3.22,11.6,5,"White"
7.5,3.18,9.7,5,"White"
7.3,3.17,10.4,8,"White"
6.5,3.36,11.5,7,"White"
7.3,3.27,10.2,6,"White"
6.4,3.38,9.8,6,"White"
6.6,3.24,9,5,"White"
5.8,3.38,10.5,6,"White"
6.7,3.16,9.4,4,"White"
6.7,3.16,9.4,4,"White"
6.4,3.21,10.8,5,"White"
6.8,3.17,10.7,7,"White"
9,3.08,10.6,6,"White"
6.5,3.15,9.2,6,"White"
5.9,3.28,9.5,6,"White"
5.9,3.28,9.5,6,"White"
6.2,3.41,10,5,"White"
9,3.13,10.6,5,"White"
9,3.08,10.6,6,"White"
8.9,3.13,10.6,5,"White"
6.5,3.15,9.2,6,"White"
6.9,3.24,11,6,"White"
7.2,3.25,11.2,6,"White"
6.7,3.32,9.6,5,"White"
6.2,3.21,9.4,5,"White"
6.3,3.2,9.5,6,"White"
7.5,3.09,9.3,5,"White"
6.2,3.21,9.4,5,"White"
6.3,3.2,9.5,6,"White"
6.6,3.07,9.4,5,"White"
6.3,3.13,11.2,7,"White"
6.4,3.14,11.2,7,"White"
6.3,3.13,11.2,7,"White"
7.6,3,8.8,5,"White"
6.4,3.14,11.2,7,"White"
6.3,3.13,11.2,7,"White"
5.7,3.2,9.4,5,"White"
6.9,3.06,11.1,6,"White"
6.9,3.08,9.6,5,"White"
6.9,3.06,11.1,6,"White"
5.7,3.2,9.4,5,"White"
6.6,2.95,10.6,6,"White"
7.3,3.13,8.9,5,"White"
6.9,3.15,12.3,7,"White"
6.6,3.34,11.4,5,"White"
6.8,3.16,9.6,6,"White"
6.6,3.33,10.3,6,"White"
6.6,3.34,11.4,5,"White"
7,3.23,12.1,6,"White"
7,3.46,9.9,5,"White"
6.3,3.15,9.7,5,"White"
6.8,3.18,10.5,5,"White"
6.7,3.04,8.9,6,"White"
6.5,3.18,9.4,5,"White"
6.7,3.18,9.6,5,"White"
5.8,3.4,12.6,7,"White"
6.4,3.1,9.2,6,"White"
7.7,3.2,10.4,5,"White"
6.8,3,9,7,"White"
6.8,3,9,7,"White"
6.8,3,9,7,"White"
6.8,3,9,7,"White"
6.8,3,9,7,"White"
6.8,3,9,7,"White"
5.1,3.22,9.2,6,"White"
6.8,3,9,7,"White"
7.2,3.2,9.7,4,"White"
6.9,3.34,10.1,6,"White"
6.7,3.46,11,7,"White"
7.3,3.2,10.8,5,"White"
6.3,3.22,10.8,5,"White"
5.4,3.48,13.5,7,"White"
8.2,3.24,10.6,5,"White"
7.8,3.23,9.8,5,"White"
6.4,3.18,11.7,6,"White"
7.8,3.23,9.8,5,"White"
6.9,3.34,9,6,"White"
6.8,3.18,11.3,7,"White"
6.2,3.31,9.4,5,"White"
6.4,3.18,11.7,6,"White"
6.7,3.31,11.3,7,"White"
6.7,3.31,11.3,7,"White"
7.1,3.2,12,6,"White"
7.2,3.48,10.6,6,"White"
8.9,3.13,10.8,6,"White"
7.5,3.12,10.8,6,"White"
7.1,3.2,12,6,"White"
6.3,3.18,9.4,5,"White"
6.5,3.19,9.4,5,"White"
6.7,3.31,11.3,7,"White"
6.6,3.07,9.4,5,"White"
6.15,3.39,12,5,"White"
6.5,3.28,10.3,7,"White"
6.5,3.28,10.3,7,"White"
6.5,3.28,10.3,7,"White"
6.6,3.22,11.3,7,"White"
6.6,3.1,9.4,6,"White"
6.5,3.14,8.7,5,"White"
6.6,3.07,9.4,5,"White"
6.6,3.22,11.3,7,"White"
6.5,3.28,10.3,7,"White"
6.15,3.39,12,5,"White"
4.5,3.34,8,5,"White"
8,3.44,10.4,7,"White"
7.8,3.37,10.7,7,"White"
7,3.47,10.2,6,"White"
5.8,3.56,10.9,5,"White"
5.9,3.3,10.5,6,"White"
6.7,3.26,11.7,7,"White"
6.8,3.13,8.6,5,"White"
7.2,3.2,9,5,"White"
8.7,2.96,8.7,5,"White"
8.2,3.1,12.8,6,"White"
7.2,3.2,9,5,"White"
8.7,2.96,8.7,5,"White"
7.5,3.28,11.8,6,"White"
9.2,3.05,11.6,6,"White"
7.4,3.14,11.8,6,"White"
6.1,3.24,10.6,5,"White"
7.6,3.17,9.7,5,"White"
8.1,3.22,10.3,5,"White"
7.15,3.15,10.2,6,"White"
6.7,3.33,10.1,7,"White"
5.7,3.7,10.9,7,"White"
5.8,3.24,9.3,5,"White"
6.6,3.33,10.2,6,"White"
7.15,3.15,10.2,6,"White"
7,3.11,9.5,5,"White"
6.4,3.18,9.3,5,"White"
7.3,3.06,12.9,7,"White"
6.4,3.14,8.7,5,"White"
6.9,3.4,9.4,5,"White"
6.8,3.23,10.1,5,"White"
7.1,3.19,10,4,"White"
6.45,3.27,11.1,7,"White"
6.5,3.26,10.3,7,"White"
7.1,3.24,12.2,6,"White"
6.7,3.11,9.3,6,"White"
7.2,3.19,11.3,6,"White"
7,3.04,10.8,6,"White"
8,2.98,11.2,8,"White"
6.2,3.32,12.5,7,"White"
8.3,3.39,9.3,5,"White"
5.9,3.4,12.9,7,"White"
6.6,3.2,11.2,7,"White"
9.6,3,12.6,6,"White"
6.8,3.2,9.3,5,"White"
5.9,3.4,12.9,7,"White"
5.9,3.41,12.9,7,"White"
7,3.2,9.5,7,"White"
7.9,3.19,11.9,6,"White"
7.2,2.93,10.3,7,"White"
7.2,2.92,10.3,7,"White"
7.6,3.06,11.2,6,"White"
6.2,3.18,12,6,"White"
7.1,3.13,9.6,5,"White"
7.6,3.2,9.2,6,"White"
8,3.03,12.9,6,"White"
7.2,2.99,9.3,6,"White"
7.6,3.1,12.1,6,"White"
7.1,3.13,9.6,5,"White"
6.6,3.37,11.2,6,"White"
7,3.11,11.2,7,"White"
8,3.03,12.9,6,"White"
6.6,3.21,9.2,5,"White"
7.2,2.99,9.3,6,"White"
7.6,3.2,9.2,6,"White"
6.9,3.18,9.3,6,"White"
6.2,3.2,10.7,6,"White"
6.9,3.05,9.8,6,"White"
6.7,3.3,10.3,6,"White"
6.2,3.2,10.7,6,"White"
5.7,3.28,11.3,6,"White"
6.5,3.02,8.8,6,"White"
7,3.18,10.8,5,"White"
6.9,3.05,9.8,6,"White"
6.9,3.18,9.3,6,"White"
6.5,3.26,11.5,7,"White"
6.5,3.26,8.8,5,"White"
6.5,3.26,8.8,5,"White"
6.5,3.26,8.8,5,"White"
6.6,3.19,9.4,6,"White"
6.7,3.19,9.4,6,"White"
7.5,3.16,9.6,6,"White"
6.5,3.26,8.8,5,"White"
6.8,3.22,9.3,6,"White"
7.8,3.22,8.9,5,"White"
7.8,3.22,8.9,5,"White"
5.6,3.74,10,5,"White"
6.4,3.24,9.1,5,"White"
6.8,3.22,9.3,6,"White"
6.8,3.2,9.4,6,"White"
7.8,3.14,10.1,6,"White"
7.8,3.22,8.9,5,"White"
6.8,3.2,10.8,6,"White"
5.2,3.24,10,6,"White"
7.5,3.03,10.9,6,"White"
7.5,3.15,12,7,"White"
8.2,2.99,9.3,5,"White"
7.6,3.22,12.3,7,"White"
7.5,3.45,10.4,6,"White"
7.5,3.03,10.9,6,"White"
6.9,3.22,10.5,5,"White"
5.3,3.41,9.8,6,"White"
6.5,3.06,10.5,6,"White"
6.5,3.16,9.9,6,"White"
6.5,3.27,11.4,7,"White"
6.8,3.18,9.2,5,"White"
7.9,3.09,9.7,5,"White"
7.9,3.09,10,5,"White"
6.5,3.27,11.4,7,"White"
7.1,3.13,10.3,6,"White"
6.5,3.16,9.9,6,"White"
6.5,3.06,10.5,6,"White"
7.4,3.16,9.8,7,"White"
6.9,3.19,9.3,5,"White"
6.8,3.08,12.4,7,"White"
6.3,3.16,9.3,6,"White"
6.9,3.19,9.3,5,"White"
8,3.26,9.5,6,"White"
6.7,3.08,10.5,6,"White"
6.7,3.08,10.5,6,"White"
6.7,3.26,12.8,7,"White"
7,2.99,10.8,6,"White"
7.3,3.1,10,6,"White"
5.8,3.38,11.8,8,"White"
7.3,3.1,10,6,"White"
5.8,3.38,11.8,8,"White"
6.8,3.19,12,6,"White"
7.1,3.18,12.6,6,"White"
5.8,3.37,11.9,8,"White"
5.9,3.13,10.6,5,"White"
6.6,3.42,9.2,5,"White"
8.6,3.17,10,6,"White"
5.6,3.36,9.2,5,"White"
5.8,3.36,9.3,6,"White"
7.7,3.24,10.2,6,"White"
7.7,3.25,10.2,6,"White"
6,3.14,8.7,5,"White"
7.3,3.24,10.7,5,"White"
7.7,3.18,12.1,6,"White"
7.9,3.12,9.5,6,"White"
6.4,3.18,11.2,6,"White"
6.9,2.93,12,6,"White"
7.9,3.12,9.5,6,"White"
7.7,3.18,12.1,6,"White"
7.3,3.24,10.7,5,"White"
6.4,3.26,8.8,7,"White"
6.3,3.8,10.8,6,"White"
6.2,3.31,13.1,7,"White"
7.6,3.08,12.5,7,"White"
7,3.09,11.7,8,"White"
7,3.09,11.7,8,"White"
7,3.09,11.6,8,"White"
7.6,3.29,11.3,6,"White"
7.6,3.08,12.5,7,"White"
6.7,3.11,11.4,5,"White"
6.2,3.4,12.2,5,"White"
7.8,3.39,11.7,6,"White"
7.1,3.31,10.4,6,"White"
7.1,3.31,10.4,6,"White"
7.1,3.31,10.4,6,"White"
6.4,3.17,9.1,5,"White"
8,3.05,12.2,6,"White"
6.4,3.17,9.1,5,"White"
6.9,3.12,9.4,5,"White"
6.9,3.11,9.4,5,"White"
7.1,3.31,10.4,6,"White"
6.6,3.22,9.2,5,"White"
6.8,3.2,9.4,5,"White"
6.5,3.22,13.5,7,"White"
6.8,3.07,9.4,5,"White"
6.4,3.13,10.9,8,"White"
6.5,3.22,13.5,7,"White"
6.8,3.07,9.4,5,"White"
6.9,3.19,11.4,7,"White"
6.7,3.19,12.4,7,"White"
6.6,3.22,9.2,5,"White"
6.8,3.2,9.4,5,"White"
5.6,3.3,10.5,6,"White"
5.5,3.26,11.5,8,"White"
6.4,3.13,10.9,8,"White"
7.3,3.34,10.8,6,"White"
7.5,3.03,8.9,5,"White"
7.5,3.03,8.9,5,"White"
7,3.2,9.4,6,"White"
5.8,3.44,12.2,7,"White"
7.8,2.99,12.1,7,"White"
7.4,3.17,10.9,5,"White"
6.7,3.34,10.1,6,"White"
5.8,3.44,12.2,7,"White"
6.7,3.31,13,7,"White"
6.6,3.23,11,5,"White"
7.2,3.19,10.8,5,"White"
6.7,3.31,13,7,"White"
6,2.91,9.3,4,"White"
6,3.44,11.4,6,"White"
6.7,2.99,9.2,5,"White"
6.6,3.5,9.9,5,"White"
6.5,3.22,10.5,5,"White"
7.6,3.06,12.4,6,"White"
7.2,3.18,9.5,6,"White"
6.3,3.16,10.5,6,"White"
6.5,3.23,9.1,6,"White"
6.4,3.38,11.5,7,"White"
6.4,3.38,11.5,7,"White"
7.1,3.17,11.2,5,"White"
6.6,3.22,10.8,5,"White"
6.6,3.12,9.4,5,"White"
6.6,3.17,11,6,"White"
7.2,3.21,11.3,7,"White"
6.2,3.28,11.2,6,"White"
6.3,3.16,10.5,6,"White"
6.5,3.23,9.1,6,"White"
7.3,3.21,10.4,6,"White"
6.9,3.1,11.2,7,"White"
5.8,3.14,11.1,7,"White"
6.5,3.18,11.2,6,"White"
5.5,3.29,10.5,6,"White"
5.9,3.2,10,6,"White"
5.9,3.2,10,6,"White"
8,3.1,10.9,5,"White"
6.5,3.15,10.9,7,"White"
6.9,3.1,11.2,7,"White"
5.8,3.5,11.7,5,"White"
6.6,3.16,10,5,"White"
7.7,3.02,9.5,5,"White"
6.7,3.03,9,5,"White"
7.3,3.04,10,5,"White"
7.9,3.08,11.9,5,"White"
5.3,3.57,10.6,6,"White"
6.4,3.15,11,6,"White"
6.9,3.25,11.2,7,"White"
5.6,3.51,12,7,"White"
6.6,3.24,12.6,8,"White"
6.9,3.25,11.2,7,"White"
6.6,3.24,10.5,6,"White"
7.3,3.11,10.2,6,"White"
6.4,3.15,11,6,"White"
5.1,3.57,12.2,6,"White"
6.5,3.18,12.3,6,"White"
5.3,3.57,10.6,6,"White"
5.6,3.36,10.4,6,"White"
5.6,3.51,12,7,"White"
6.7,3.15,12.7,7,"White"
6.2,3.05,10.6,5,"White"
6,3.14,12.3,6,"White"
6.7,3.15,12.7,7,"White"
6.7,3.09,11.4,6,"White"
4.2,3.65,12,7,"White"
5.8,3.23,12.4,8,"White"
5.4,3.24,12.1,7,"White"
6.7,3.09,11.4,6,"White"
6.4,3.21,10.7,5,"White"
6.5,2.97,9.3,5,"White"
5.9,3.37,12.7,6,"White"
5.7,3.18,11.7,6,"White"
7.9,2.93,10.7,5,"White"
7.2,2.99,11.8,7,"White"
7,3.2,9.9,5,"White"
6.8,3.23,13.4,7,"White"
7,3.12,12.8,7,"White"
6.9,3.15,12.8,6,"White"
6.6,3.13,10.5,5,"White"
6.4,3.31,11.5,5,"White"
8.5,3.04,10.5,4,"White"
8.4,2.95,13,6,"White"
5.2,3.19,12.4,8,"White"
6.9,3.16,10.2,6,"White"
6.7,3.23,9,5,"White"
6.2,3.33,12,7,"White"
6.4,3.15,11.7,7,"White"
6.4,3.58,10,5,"White"
7,3.37,10.3,5,"White"
6.7,3.23,9,5,"White"
8.6,2.99,11.1,5,"White"
6.2,3.31,9,5,"White"
6.1,3.4,10.5,6,"White"
6.5,3.27,11.9,7,"White"
6.2,3.27,9.4,5,"White"
5.7,3.31,11.4,6,"White"
6.4,3.31,10.8,7,"White"
7.6,3.1,9.8,5,"White"
6.6,3.2,9.3,5,"White"
5.7,3.31,11.4,6,"White"
6.2,3.24,11.3,6,"White"
6.2,3.23,11.3,6,"White"
6.1,3.22,9.5,5,"White"
6.2,3.27,9.4,5,"White"
6.5,3.27,11.9,7,"White"
7.7,3.03,9.3,5,"White"
6.9,3.03,11.4,6,"White"
6.9,3.03,11.4,6,"White"
6,3.22,12.7,6,"White"
7.1,3.2,13.5,7,"White"
5.7,3.06,11.2,6,"White"
6.4,3.19,10.7,5,"White"
7.4,3.01,10.8,4,"White"
6.7,3.46,10.5,6,"White"
6.5,3.13,13,8,"White"
6.9,3.08,10.8,6,"White"
6.6,3.05,9.1,6,"White"
7.7,3.1,10.1,5,"White"
5.2,3.3,11.9,8,"White"
7,2.98,12,7,"White"
7,2.98,12,7,"White"
6.6,3.05,9.1,6,"White"
5.6,3.22,11.6,8,"White"
5.2,3.3,11.9,8,"White"
6.4,3.14,10.2,6,"White"
6.9,3.08,10.8,6,"White"
5.3,3.3,9.8,5,"White"
7.1,2.95,11.4,4,"White"
5.2,3.3,9.8,5,"White"
7.7,3.1,10.1,5,"White"
7,3.19,9.8,8,"White"
7,3.19,9.8,8,"White"
7.1,3.21,10.7,6,"White"
7.2,3.11,10.6,5,"White"
6.8,3.17,9.3,5,"White"
7,3.19,9.8,8,"White"
7.1,3.21,10.7,6,"White"
4.9,3.33,14,8,"White"
5.1,3.36,11,6,"White"
5.1,3.36,11,6,"White"
6.8,3.21,9.4,6,"White"
6,3.1,9,6,"White"
6,3.08,9,5,"White"
7.2,3.37,10,5,"White"
6.1,3.08,9,5,"White"
6,3.08,9,5,"White"
6.4,3.29,12.4,7,"White"
7.4,3.14,11.3,5,"White"
8.1,2.8,12,6,"White"
6.4,3.01,11.7,6,"White"
7.2,3.37,10,5,"White"
7.3,2.84,13.2,7,"White"
7.7,3.07,11,7,"White"
6.9,3.22,11,6,"White"
6.9,3.02,9.2,5,"White"
7.5,3.08,13,7,"White"
5.8,3.77,10.6,5,"White"
5.5,3.55,13,8,"White"
6.6,3.04,9,6,"White"
6.6,3.04,9,6,"White"
8.4,2.93,11.5,5,"White"
6.7,3.11,11,6,"White"
8.4,2.93,11.5,5,"White"
7.3,3.11,9.9,5,"White"
6.3,3.12,10.4,6,"White"
6.6,3.04,9,6,"White"
7.5,3.06,9.9,6,"White"
8,3.07,11,6,"White"
6.8,3.18,12.1,6,"White"
6.6,2.96,9.7,6,"White"
6.6,2.96,9.7,6,"White"
6.7,2.99,12.2,7,"White"
6.1,3.15,12.4,7,"White"
8.5,3.03,10.5,7,"White"
7,3.28,10.4,6,"White"
6,3.15,12,6,"White"
6.9,3.07,12.7,6,"White"
6.7,3.11,10.9,7,"White"
6.7,3.11,10.9,7,"White"
6.8,3.11,10.9,7,"White"
7.2,3.15,11.4,7,"White"
6.2,3.22,11,6,"White"
5,3.45,12.6,7,"White"
6.3,3.29,11.6,7,"White"
6.6,3.11,10.5,7,"White"
6.8,3.11,10.9,7,"White"
6.8,3.11,10.9,7,"White"
6.6,3.03,12.5,6,"White"
6.5,3.11,12.1,8,"White"
6.9,3.02,11.3,6,"White"
6,3.07,13.3,7,"White"
6.8,3.11,10.9,7,"White"
6.7,3.11,10.9,7,"White"
6.6,3.11,10.5,7,"White"
6.3,3.29,11.6,7,"White"
7.2,3.15,11.4,7,"White"
6.3,3.16,11,6,"White"
6.9,3.08,12.1,6,"White"
6.2,3.22,11,6,"White"
5,3.45,12.6,7,"White"
5,3.36,13,7,"White"
6.5,2.94,8.8,6,"White"
6.7,3.16,9.5,5,"White"
6.6,3.2,11.8,6,"White"
6.8,3.14,12.2,6,"White"
7,3.05,10.7,6,"White"
7,3.07,11,6,"White"
7.2,2.99,11.4,6,"White"
7,3.05,10.7,6,"White"
5.9,3.09,12,6,"White"
6.8,3.02,11.9,8,"White"
7.2,2.99,11.4,6,"White"
8.4,3.02,11.8,6,"White"
6.8,3.34,10.6,4,"White"
8,3.06,9.7,5,"White"
7,3.07,11,6,"White"
7,3.05,10.7,6,"White"
5.4,3.76,11,7,"White"
8.4,2.99,10.5,6,"White"
7.4,3.1,10.4,5,"White"
7.5,3.2,10.5,6,"White"
7.1,3.12,12,8,"White"
7.1,3.12,12,8,"White"
5.8,3.22,9.2,6,"White"
6.7,3.37,10.9,5,"White"
6.8,3.15,9.5,6,"White"
6.9,3.15,9.4,6,"White"
6,3.13,11.3,7,"White"
6.8,3.42,10.4,5,"White"
6.3,3.26,9.4,6,"White"
6.5,3.02,11.3,6,"White"
6.3,3.14,8.8,6,"White"
6.3,3.2,10.8,5,"White"
6.2,3.25,9.4,6,"White"
6.3,3.26,9.4,6,"White"
7.2,2.95,9.2,6,"White"
6,3.12,10.3,6,"White"
5.7,3.09,9.9,6,"White"
6.9,3.19,12.4,6,"White"
7.7,3.11,11.9,5,"White"
7.1,3.11,11.7,6,"White"
7.5,2.98,9.4,5,"White"
6.2,3.53,9.6,4,"White"
7.5,2.98,9.4,5,"White"
5.6,2.98,10.4,7,"White"
7.6,3.09,9.5,5,"White"
5.8,3.2,11.9,6,"White"
6.3,3.18,12.5,6,"White"
6.9,3.16,13.4,5,"White"
7.2,3.13,12.7,5,"White"
6.2,3.17,9.1,5,"White"
8.5,2.9,10.5,6,"White"
6.2,3.19,10.4,5,"White"
6.2,3.19,10.4,5,"White"
6.8,3.08,12.5,8,"White"
6.2,3.19,10.4,5,"White"
7.4,2.95,9,5,"White"
7,3.18,9.8,6,"White"
7.4,2.95,9,5,"White"
7.3,3.17,10.7,4,"White"
6.1,3.16,12.4,6,"White"
7,3.08,12.5,8,"White"
6.8,3.08,12.5,8,"White"
6.5,3.1,12.1,7,"White"
7.5,2.92,11.3,6,"White"
6.7,3.25,12,5,"White"
6.6,3.28,10.4,5,"White"
6.4,3.11,12.2,7,"White"
6.3,3.05,8.6,5,"White"
6.2,3.17,9.1,5,"White"
7.1,2.96,12.1,5,"White"
6.6,3.32,12,5,"White"
8.5,2.9,10.5,6,"White"
6.2,3.19,10.4,5,"White"
6,3.46,11.9,6,"White"
5.8,3.25,13.7,7,"White"
6.6,3.22,11.3,6,"White"
8.5,3.02,10.5,6,"White"
5.8,3.25,13.7,7,"White"
6.1,3.14,10.1,3,"White"
6.3,2.94,12.3,6,"White"
6.2,3.06,12,7,"White"
6.6,3.22,11.3,6,"White"
6.3,3.12,9.5,6,"White"
7.6,3.02,11.4,6,"White"
7,3.16,11.9,7,"White"
